pi;CreatePerformanceAnalysisReport,DeletePerformanceAnalysisReport,DescribeDimensionKeys,GetDimensionKeyDetails,GetPerformanceAnalysisReport,GetResourceMetadata,GetResourceMetrics,ListAvailableResourceDimensions,ListAvailableResourceMetrics,ListPerformanceAnalysisReports,ListTagsForResource,TagResource,UntagResource,metric-resource,perf-reports-resource,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,pi:Dimensions
personalize;CreateBatchInferenceJob,CreateBatchSegmentJob,CreateCampaign,CreateDataDeletionJob,CreateDataInsightsJob,CreateDataset,CreateDatasetExportJob,CreateDatasetGroup,CreateDatasetImportJob,CreateEventTracker,CreateFilter,CreateMetricAttribution,CreateRecommender,CreateSchema,CreateSolution,CreateSolutionVersion,DeleteCampaign,DeleteDataset,DeleteDatasetGroup,DeleteEventTracker,DeleteFilter,DeleteMetricAttribution,DeleteRecommender,DeleteSchema,DeleteSolution,DescribeAlgorithm,DescribeBatchInferenceJob,DescribeBatchSegmentJob,DescribeCampaign,DescribeDataDeletionJob,DescribeDataInsightsJob,DescribeDataset,DescribeDatasetExportJob,DescribeDatasetGroup,DescribeDatasetImportJob,DescribeEventTracker,DescribeFeatureTransformation,DescribeFilter,DescribeMetricAttribution,DescribeRecipe,DescribeRecommender,DescribeSchema,DescribeSolution,DescribeSolutionVersion,GetActionRecommendations,GetDataInsights,GetPersonalizedRanking,GetRecommendations,GetSolutionMetrics,ListBatchInferenceJobs,ListBatchSegmentJobs,ListCampaigns,ListDataDeletionJobs,ListDataInsightsJobs,ListDatasetExportJobs,ListDatasetGroups,ListDatasetImportJobs,ListDatasets,ListEventTrackers,ListFilters,ListMetricAttributionMetrics,ListMetricAttributions,ListRecipes,ListRecommenders,ListSchemas,ListSolutionVersions,ListSolutions,ListTagsForResource,PutActionInteractions,PutActions,PutEvents,PutItems,PutUsers,StartRecommender,StopRecommender,StopSolutionVersionCreation,TagResource,UntagResource,UpdateCampaign,UpdateDataset,UpdateMetricAttribution,UpdateRecommender,UpdateSolution,schema,featureTransformation,dataset,datasetGroup,datasetImportJob,dataInsightsJob,datasetExportJob,dataDeletionJob,solution,campaign,eventTracker,recipe,algorithm,batchInferenceJob,filter,recommender,batchSegmentJob,metricAttribution
mobiletargeting;CreateApp,CreateCampaign,CreateEmailTemplate,CreateExportJob,CreateImportJob,CreateInAppTemplate,CreateJourney,CreatePushTemplate,CreateRecommenderConfiguration,CreateSegment,CreateSmsTemplate,CreateVoiceTemplate,DeleteAdmChannel,DeleteApnsChannel,DeleteApnsSandboxChannel,DeleteApnsVoipChannel,DeleteApnsVoipSandboxChannel,DeleteApp,DeleteBaiduChannel,DeleteCampaign,DeleteEmailChannel,DeleteEmailTemplate,DeleteEndpoint,DeleteEventStream,DeleteGcmChannel,DeleteInAppTemplate,DeleteJourney,DeletePushTemplate,DeleteRecommenderConfiguration,DeleteSegment,DeleteSmsChannel,DeleteSmsTemplate,DeleteUserEndpoints,DeleteVoiceChannel,DeleteVoiceTemplate,GetAdmChannel,GetApnsChannel,GetApnsSandboxChannel,GetApnsVoipChannel,GetApnsVoipSandboxChannel,GetApp,GetApplicationDateRangeKpi,GetApplicationSettings,GetApps,GetBaiduChannel,GetCampaign,GetCampaignActivities,GetCampaignDateRangeKpi,GetCampaignVersion,GetCampaignVersions,GetCampaigns,GetChannels,GetEmailChannel,GetEmailTemplate,GetEndpoint,GetEventStream,GetExportJob,GetExportJobs,GetGcmChannel,GetImportJob,GetImportJobs,GetInAppMessages,GetInAppTemplate,GetJourney,GetJourneyDateRangeKpi,GetJourneyExecutionActivityMetrics,GetJourneyExecutionMetrics,GetJourneyRunExecutionActivityMetrics,GetJourneyRunExecutionMetrics,GetJourneyRuns,GetPushTemplate,GetRecommenderConfiguration,GetRecommenderConfigurations,GetReports,GetSegment,GetSegmentExportJobs,GetSegmentImportJobs,GetSegmentVersion,GetSegmentVersions,GetSegments,GetSmsChannel,GetSmsTemplate,GetUserEndpoints,GetVoiceChannel,GetVoiceTemplate,ListJourneys,ListTagsForResource,ListTemplateVersions,ListTemplates,PhoneNumberValidate,PutEventStream,PutEvents,RemoveAttributes,SendMessages,SendOTPMessage,SendUsersMessages,TagResource,UntagResource,UpdateAdmChannel,UpdateApnsChannel,UpdateApnsSandboxChannel,UpdateApnsVoipChannel,UpdateApnsVoipSandboxChannel,UpdateApplicationSettings,UpdateBaiduChannel,UpdateCampaign,UpdateEmailChannel,UpdateEmailTemplate,UpdateEndpoint,UpdateEndpointsBatch,UpdateGcmChannel,UpdateInAppTemplate,UpdateJourney,UpdateJourneyState,UpdatePushTemplate,UpdateRecommenderConfiguration,UpdateSegment,UpdateSmsChannel,UpdateSmsTemplate,UpdateTemplateActiveVersion,UpdateVoiceChannel,UpdateVoiceTemplate,VerifyOTPMessage,app,apps,campaign,journey,journeys,segment,template,templates,recommender,recommenders,phone-number-validate,channels,channel,event-stream,events,messages,verify-otp,otp,attribute,user,endpoint,import-job,export-job,application-metrics,campaign-metrics,journey-metrics,journey-execution-metrics,journey-execution-activity-metrics,reports,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
ses;CreateConfigurationSet,CreateConfigurationSetEventDestination,CreateDedicatedIpPool,CreateDeliverabilityTestReport,CreateEmailIdentity,DeleteConfigurationSet,DeleteConfigurationSetEventDestination,DeleteDedicatedIpPool,DeleteEmailIdentity,GetAccount,GetBlacklistReports,GetConfigurationSet,GetConfigurationSetEventDestinations,GetDedicatedIp,GetDedicatedIps,GetDeliverabilityDashboardOptions,GetDeliverabilityTestReport,GetDomainDeliverabilityCampaign,GetDomainStatisticsReport,GetEmailIdentity,ListConfigurationSets,ListDedicatedIpPools,ListDeliverabilityTestReports,ListDomainDeliverabilityCampaigns,ListEmailIdentities,ListTagsForResource,PutAccountDedicatedIpWarmupAttributes,PutAccountSendingAttributes,PutConfigurationSetDeliveryOptions,PutConfigurationSetReputationOptions,PutConfigurationSetSendingOptions,PutConfigurationSetTrackingOptions,PutDedicatedIpInPool,PutDedicatedIpWarmupAttributes,PutDeliverabilityDashboardOption,PutEmailIdentityDkimAttributes,PutEmailIdentityFeedbackAttributes,PutEmailIdentityMailFromAttributes,SendEmail,TagResource,UntagResource,UpdateConfigurationSetEventDestination,configuration-set,dedicated-ip-pool,deliverability-test-report,identity,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,ses:ApiVersion,ses:FeedbackAddress,ses:FromAddress,ses:FromDisplayName,ses:Recipients
sms-voice;CreateConfigurationSet,CreateConfigurationSetEventDestination,DeleteConfigurationSet,DeleteConfigurationSetEventDestination,GetConfigurationSetEventDestinations,ListConfigurationSets,SendVoiceMessage,UpdateConfigurationSetEventDestination
polly;DeleteLexicon,DescribeVoices,GetLexicon,GetSpeechSynthesisTask,ListLexicons,ListSpeechSynthesisTasks,PutLexicon,StartSpeechSynthesisTask,SynthesizeSpeech,lexicon
pricing;DescribeServices,GetAttributeValues,GetPriceListFileUrl,GetProducts,ListPriceLists
pca-connector-ad;CreateConnector,CreateDirectoryRegistration,CreateServicePrincipalName,CreateTemplate,CreateTemplateGroupAccessControlEntry,DeleteConnector,DeleteDirectoryRegistration,DeleteServicePrincipalName,DeleteTemplate,DeleteTemplateGroupAccessControlEntry,GetConnector,GetDirectoryRegistration,GetServicePrincipalName,GetTemplate,GetTemplateGroupAccessControlEntry,ListConnectors,ListDirectoryRegistrations,ListServicePrincipalNames,ListTagsForResource,ListTemplateGroupAccessControlEntries,ListTemplates,TagResource,UntagResource,UpdateTemplate,UpdateTemplateGroupAccessControlEntry,Connector,DirectoryRegistration,Template,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
pca-connector-scep;CreateChallenge,CreateConnector,DeleteChallenge,DeleteConnector,GetChallengeMetadata,GetChallengePassword,GetConnector,ListChallengeMetadata,ListConnectors,ListTagsForResource,TagResource,UntagResource,Challenge,Connector,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
acm-pca;CreateCertificateAuthority,CreateCertificateAuthorityAuditReport,CreatePermission,DeleteCertificateAuthority,DeletePermission,DeletePolicy,DescribeCertificateAuthority,DescribeCertificateAuthorityAuditReport,GetCertificate,GetCertificateAuthorityCertificate,GetCertificateAuthorityCsr,GetPolicy,ImportCertificateAuthorityCertificate,IssueCertificate,ListCertificateAuthorities,ListPermissions,ListTags,PutPolicy,RestoreCertificateAuthority,RevokeCertificate,TagCertificateAuthority,UntagCertificateAuthority,UpdateCertificateAuthority,certificate-authority,acm-pca:TemplateArn,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
vpce;AllowMultiRegion
proton;AcceptEnvironmentAccountConnection,CancelComponentDeployment,CancelEnvironmentDeployment,CancelServiceInstanceDeployment,CancelServicePipelineDeployment,CreateComponent,CreateEnvironment,CreateEnvironmentAccountConnection,CreateEnvironmentTemplate,CreateEnvironmentTemplateMajorVersion,CreateEnvironmentTemplateMinorVersion,CreateEnvironmentTemplateVersion,CreateRepository,CreateService,CreateServiceInstance,CreateServiceSyncConfig,CreateServiceTemplate,CreateServiceTemplateMajorVersion,CreateServiceTemplateMinorVersion,CreateServiceTemplateVersion,CreateTemplateSyncConfig,DeleteAccountRoles,DeleteComponent,DeleteDeployment,DeleteEnvironment,DeleteEnvironmentAccountConnection,DeleteEnvironmentTemplate,DeleteEnvironmentTemplateMajorVersion,DeleteEnvironmentTemplateMinorVersion,DeleteEnvironmentTemplateVersion,DeleteRepository,DeleteService,DeleteServiceSyncConfig,DeleteServiceTemplate,DeleteServiceTemplateMajorVersion,DeleteServiceTemplateMinorVersion,DeleteServiceTemplateVersion,DeleteTemplateSyncConfig,GetAccountRoles,GetAccountSettings,GetComponent,GetDeployment,GetEnvironment,GetEnvironmentAccountConnection,GetEnvironmentTemplate,GetEnvironmentTemplateMajorVersion,GetEnvironmentTemplateMinorVersion,GetEnvironmentTemplateVersion,GetRepository,GetRepositorySyncStatus,GetResourceTemplateVersionStatusCounts,GetResourcesSummary,GetService,GetServiceInstance,GetServiceInstanceSyncStatus,GetServiceSyncBlockerSummary,GetServiceSyncConfig,GetServiceTemplate,GetServiceTemplateMajorVersion,GetServiceTemplateMinorVersion,GetServiceTemplateVersion,GetTemplateSyncConfig,GetTemplateSyncStatus,ListComponentOutputs,ListComponentProvisionedResources,ListComponents,ListDeployments,ListEnvironmentAccountConnections,ListEnvironmentOutputs,ListEnvironmentProvisionedResources,ListEnvironmentTemplateMajorVersions,ListEnvironmentTemplateMinorVersions,ListEnvironmentTemplateVersions,ListEnvironmentTemplates,ListEnvironments,ListRepositories,ListRepositorySyncDefinitions,ListServiceInstanceOutputs,ListServiceInstanceProvisionedResources,ListServiceInstances,ListServicePipelineOutputs,ListServicePipelineProvisionedResources,ListServiceTemplateMajorVersions,ListServiceTemplateMinorVersions,ListServiceTemplateVersions,ListServiceTemplates,ListServices,ListTagsForResource,NotifyResourceDeploymentStatusChange,RejectEnvironmentAccountConnection,TagResource,UntagResource,UpdateAccountRoles,UpdateAccountSettings,UpdateComponent,UpdateEnvironment,UpdateEnvironmentAccountConnection,UpdateEnvironmentTemplate,UpdateEnvironmentTemplateMajorVersion,UpdateEnvironmentTemplateMinorVersion,UpdateEnvironmentTemplateVersion,UpdateService,UpdateServiceInstance,UpdateServicePipeline,UpdateServiceSyncBlocker,UpdateServiceSyncConfig,UpdateServiceTemplate,UpdateServiceTemplateMajorVersion,UpdateServiceTemplateMinorVersion,UpdateServiceTemplateVersion,UpdateTemplateSyncConfig,environment-template,environment-template-version,environment-template-major-version,environment-template-minor-version,service-template,service-template-version,service-template-major-version,service-template-minor-version,environment,service,service-instance,environment-account-connection,repository,component,deployment,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,proton:EnvironmentTemplate,proton:ServiceTemplate
purchase-orders;AddPurchaseOrder,DeletePurchaseOrder,GetConsoleActionSetEnforced,GetPurchaseOrder,ListPurchaseOrderInvoices,ListPurchaseOrders,ListTagsForResource,ModifyPurchaseOrders,TagResource,UntagResource,UpdateConsoleActionSetEnforced,UpdatePurchaseOrder,UpdatePurchaseOrderStatus,ViewPurchaseOrders,purchase-order,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
q;AssociateConnectorResource,CreateAssignment,CreateAuthGrant,CreateOAuthAppConnection,CreatePlugin,DeleteAssignment,DeleteConversation,DeleteOAuthAppConnection,DeletePlugin,GenerateCodeFromCommands,GenerateCodeRecommendations,GetConnector,GetConversation,GetIdentityMetadata,GetPlugin,GetTroubleshootingResults,ListConversations,ListDashboardMetrics,ListPluginProviders,ListPlugins,ListTagsForResource,PassRequest,RejectConnector,SendEvent,SendMessage,StartConversation,StartTroubleshootingAnalysis,StartTroubleshootingResolutionExplanation,TagResource,UntagResource,UpdateAuthGrant,UpdateConversation,UpdateOAuthAppConnection,UpdatePlugin,UpdateTroubleshootingCommandResult,UsePlugin,VerifyOAuthAppConnection,profile,plugin,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,identitystore:GroupId,identitystore:UserId
qbusiness;AllowVendedLogDeliveryForResource,AssociatePermission,BatchDeleteDocument,BatchPutDocument,CancelSubscription,Chat,ChatSync,CheckDocumentAccess,CreateAnonymousWebExperienceUrl,CreateApplication,CreateChatResponseConfiguration,CreateDataAccessor,CreateDataAccessorWithTti,CreateDataSource,CreateIndex,CreateIntegration,CreatePlugin,CreateRetriever,CreateSubscription,CreateUser,CreateWebExperience,DeleteApplication,DeleteAttachment,DeleteChatControlsConfiguration,DeleteChatResponseConfiguration,DeleteConversation,DeleteDataAccessor,DeleteDataSource,DeleteGroup,DeleteIndex,DeleteIntegration,DeletePlugin,DeleteRetriever,DeleteUser,DeleteWebExperience,DisableAclOnDataSource,DisassociatePermission,GetApplication,GetChatControlsConfiguration,GetChatResponseConfiguration,GetDataAccessor,GetDataSource,GetDocumentContent,GetGroup,GetIndex,GetIntegration,GetMedia,GetPlugin,GetPolicy,GetRetriever,GetUser,GetWebExperience,ListApplications,ListAttachments,ListChatResponseConfigurations,ListConversations,ListDataAccessors,ListDataSourceSyncJobs,ListDataSources,ListDocuments,ListGroups,ListIndices,ListIntegrations,ListMessages,ListPluginActions,ListPluginTypeActions,ListPluginTypeMetadata,ListPlugins,ListRetrievers,ListSubscriptions,ListTagsForResource,ListWebExperiences,PutFeedback,PutGroup,PutResourcePolicy,SearchRelevantContent,StartDataSourceSyncJob,StartDeployment,StopDataSourceSyncJob,TagResource,UntagResource,UpdateApplication,UpdateChatControlsConfiguration,UpdateChatResponseConfiguration,UpdateDataAccessor,UpdateDataSource,UpdateIndex,UpdateIntegration,UpdatePlugin,UpdateRetriever,UpdateSubscription,UpdateUser,UpdateWebExperience,application,integration,retriever,index,data-source,plugin,web-experience,subscription,data-accessor,chat-response-configuration,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,identitystore:GroupId,identitystore:UserId
qapps;AssociateLibraryItemReview,AssociateQAppWithUser,BatchCreateCategory,BatchDeleteCategory,BatchUpdateCategory,CopyQApp,CreateLibraryItem,CreateLibraryItemReview,CreateQApp,CreateSubscriptionToken,DeleteLibraryItem,DeleteQApp,DescribeQAppPermissions,DisassociateLibraryItemReview,DisassociateQAppFromUser,ExportQAppSessionData,GetLibraryItem,GetQApp,GetQAppSession,GetQAppSessionMetadata,ImportDocument,ListCategories,ListLibraryItems,ListQAppSessionData,ListQApps,ListTagsForResource,PredictProblemStatementFromConversation,PredictQApp,PredictQAppFromProblemStatement,StartQAppSession,StopQAppSession,TagResource,UntagResource,UpdateLibraryItem,UpdateLibraryItemMetadata,UpdateQApp,UpdateQAppPermissions,UpdateQAppSession,UpdateQAppSessionMetadata,application,qapp,qapp-session,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,qapps:AppIsPublished,qapps:SessionIsShared,qapps:UserIsAppOwner,qapps:UserIsSessionModerator
qdeveloper;ExportArtifact,ImportArtifact,ListTagsForResource,StartAgentSession,TagResource,TransformCode,UntagResource,codeTransformation,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys
wisdom;ActivateMessageTemplate,AllowVendedLogDeliveryForResource,CreateAIAgent,CreateAIAgentVersion,CreateAIGuardrail,CreateAIGuardrailVersion,CreateAIPrompt,CreateAIPromptVersion,CreateAssistant,CreateAssistantAssociation,CreateContent,CreateContentAssociation,CreateKnowledgeBase,CreateMessageTemplate,CreateMessageTemplateAttachment,CreateMessageTemplateVersion,CreateQuickResponse,CreateSession,DeactivateMessageTemplate,DeleteAIAgent,DeleteAIAgentVersion,DeleteAIGuardrail,DeleteAIGuardrailVersion,DeleteAIPrompt,DeleteAIPromptVersion,DeleteAssistant,DeleteAssistantAssociation,DeleteContent,DeleteContentAssociation,DeleteImportJob,DeleteKnowledgeBase,DeleteMessageTemplate,DeleteMessageTemplateAttachment,DeleteQuickResponse,GetAIAgent,GetAIGuardrail,GetAIPrompt,GetAssistant,GetAssistantAssociation,GetContent,GetContentAssociation,GetContentSummary,GetImportJob,GetKnowledgeBase,GetMessageTemplate,GetNextMessage,GetQuickResponse,GetRecommendations,GetSession,ListAIAgentVersions,ListAIAgents,ListAIGuardrailVersions,ListAIGuardrails,ListAIPromptVersions,ListAIPrompts,ListAssistantAssociations,ListAssistants,ListContentAssociations,ListContents,ListImportJobs,ListKnowledgeBases,ListMessageTemplateVersions,ListMessageTemplates,ListMessages,ListQuickResponses,ListTagsForResource,NotifyRecommendationsReceived,PutFeedback,QueryAssistant,RemoveAssistantAIAgent,RemoveKnowledgeBaseTemplateUri,RenderMessageTemplate,Retrieve,SearchContent,SearchMessageTemplates,SearchQuickResponses,SearchSessions,SendMessage,StartContentUpload,StartImportJob,TagResource,UntagResource,UpdateAIAgent,UpdateAIGuardrail,UpdateAIPrompt,UpdateAssistantAIAgent,UpdateContent,UpdateKnowledgeBaseTemplateUri,UpdateMessageTemplate,UpdateMessageTemplateMetadata,UpdateQuickResponse,UpdateSession,UpdateSessionData,AIAgent,AIPrompt,AIGuardrail,Assistant,AssistantAssociation,Content,ContentAssociation,KnowledgeBase,MessageTemplate,Session,QuickResponse,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,wisdom:MessageTemplate/RoutingProfileArn,wisdom:SearchFilter/Qualifier,wisdom:SearchFilter/RoutingProfileArn
qldb;CancelJournalKinesisStream,CreateLedger,DeleteLedger,DescribeJournalKinesisStream,DescribeJournalS3Export,DescribeLedger,ExecuteStatement,ExportJournalToS3,GetBlock,GetDigest,GetRevision,InsertSampleData,ListJournalKinesisStreamsForLedger,ListJournalS3Exports,ListJournalS3ExportsForLedger,ListLedgers,ListTagsForResource,PartiQLCreateIndex,PartiQLCreateTable,PartiQLDelete,PartiQLDropIndex,PartiQLDropTable,PartiQLHistoryFunction,PartiQLInsert,PartiQLRedact,PartiQLSelect,PartiQLUndropTable,PartiQLUpdate,SendCommand,ShowCatalog,StreamJournalToKinesis,TagResource,UntagResource,UpdateLedger,UpdateLedgerPermissionsMode,ledger,stream,table,catalog,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,qldb:Purge
quicksight;AccountConfigurations,BatchCreateTopicReviewedAnswer,BatchDeleteTopicReviewedAnswer,CancelIngestion,CreateAccountCustomization,CreateAccountSubscription,CreateActionConnector,CreateAdmin,CreateAnalysis,CreateBrand,CreateCustomPermissions,CreateDashboard,CreateDataSet,CreateDataSource,CreateEmailCustomizationTemplate,CreateExtensionAccess,CreateFolder,CreateFolderMembership,CreateGroup,CreateGroupMembership,CreateIAMPolicyAssignment,CreateIngestion,CreateNamespace,CreateReader,CreateRefreshSchedule,CreateRoleMembership,CreateTemplate,CreateTemplateAlias,CreateTheme,CreateThemeAlias,CreateTopic,CreateTopicRefreshSchedule,CreateUser,CreateVPCConnection,DeleteAccountCustomPermission,DeleteAccountCustomization,DeleteAccountSubscription,DeleteActionConnector,DeleteAnalysis,DeleteBrand,DeleteBrandAssignment,DeleteCustomPermissions,DeleteDashboard,DeleteDataSet,DeleteDataSetRefreshProperties,DeleteDataSource,DeleteDefaultQBusinessApplication,DeleteEmailCustomizationTemplate,DeleteExtensionAccess,DeleteFolder,DeleteFolderMembership,DeleteGroup,DeleteGroupMembership,DeleteIAMPolicyAssignment,DeleteIdentityPropagationConfig,DeleteNamespace,DeleteRefreshSchedule,DeleteRoleCustomPermission,DeleteRoleMembership,DeleteTemplate,DeleteTemplateAlias,DeleteTheme,DeleteThemeAlias,DeleteTopic,DeleteTopicRefreshSchedule,DeleteUser,DeleteUserByPrincipalId,DeleteUserCustomPermission,DeleteVPCConnection,DescribeAccountCustomPermission,DescribeAccountCustomization,DescribeAccountSettings,DescribeAccountSubscription,DescribeActionConnector,DescribeActionConnectorPermissions,DescribeAgent,DescribeAgentPermissions,DescribeAnalysis,DescribeAnalysisPermissions,DescribeAssetBundleExportJob,DescribeAssetBundleImportJob,DescribeBrand,DescribeBrandAssignment,DescribeBrandPublishedVersion,DescribeChatConfiguration,DescribeCustomPermissions,DescribeDashboard,DescribeDashboardPermissions,DescribeDashboardSnapshotJob,DescribeDashboardSnapshotJobResult,DescribeDashboardsQAConfiguration,DescribeDataSet,DescribeDataSetPermissions,DescribeDataSetRefreshProperties,DescribeDataSource,DescribeDataSourcePermissions,DescribeDefaultQBusinessApplication,DescribeEmailCustomizationTemplate,DescribeExtensionAccess,DescribeFolder,DescribeFolderPermissions,DescribeFolderResolvedPermissions,DescribeGroup,DescribeGroupMembership,DescribeIAMPolicyAssignment,DescribeIngestion,DescribeIpRestriction,DescribeKeyRegistration,DescribeNamespace,DescribeQPersonalizationConfiguration,DescribeQuickIndexCapacity,DescribeQuickSightQSearchConfiguration,DescribeRefreshSchedule,DescribeRoleCustomPermission,DescribeTemplate,DescribeTemplateAlias,DescribeTemplatePermissions,DescribeTheme,DescribeThemeAlias,DescribeThemePermissions,DescribeTopic,DescribeTopicPermissions,DescribeTopicRefresh,DescribeTopicRefreshSchedule,DescribeUser,DescribeVPCConnection,GenerateEmbedUrlForAnonymousUser,GenerateEmbedUrlForRegisteredUser,GenerateEmbedUrlForRegisteredUserWithIdentity,GetAnonymousUserEmbedUrl,GetAuthCode,GetCustomPermissionsSummary,GetDashboardEmbedUrl,GetFlowMetadata,GetFlowPermissions,GetGroupMapping,GetSessionEmbedUrl,ListActionConnectors,ListAgents,ListAnalyses,ListAssetBundleExportJobs,ListAssetBundleImportJobs,ListBrands,ListCustomPermissions,ListCustomerManagedKeys,ListDashboardVersions,ListDashboards,ListDataSets,ListDataSources,ListExtensionAccesses,ListFlows,ListFolderMembers,ListFolders,ListFoldersForResource,ListGroupMemberships,ListGroups,ListIAMPolicyAssignments,ListIAMPolicyAssignmentsForUser,ListIdentityPropagationConfigs,ListIngestions,ListKMSKeysForUser,ListNamespaces,ListRefreshSchedules,ListRoleMemberships,ListTagsForResource,ListTemplateAliases,ListTemplateVersions,ListTemplates,ListThemeAliases,ListThemeVersions,ListThemes,ListTopicRefreshSchedules,ListTopicReviewedAnswers,ListTopics,ListUserGroups,ListUsers,ListVPCConnections,PassDataSet,PassDataSource,PredictQAResults,PutDataSetRefreshProperties,QuickSuiteUsageMetrics,RegisterCustomerManagedKey,RegisterUser,RemoveCustomerManagedKey,RestoreAnalysis,ScopeDownPolicy,SearchActionConnectors,SearchAgents,SearchAnalyses,SearchDashboards,SearchDataSets,SearchDataSources,SearchDirectoryGroups,SearchFlows,SearchFolders,SearchGroups,SearchTopics,SearchUsers,SetGroupMapping,StartAssetBundleExportJob,StartAssetBundleImportJob,StartDashboardSnapshotJob,StartDashboardSnapshotJobSchedule,Subscribe,TagResource,UnpublishFlow,Unsubscribe,UntagResource,UpdateAccountCustomPermission,UpdateAccountCustomization,UpdateAccountSettings,UpdateActionConnector,UpdateActionConnectorPermissions,UpdateAgentPermissions,UpdateAnalysis,UpdateAnalysisPermissions,UpdateApplicationWithTokenExchangeGrant,UpdateBrand,UpdateBrandAssignment,UpdateBrandPublishedVersion,UpdateChatConfiguration,UpdateCustomPermissions,UpdateDashboard,UpdateDashboardLinks,UpdateDashboardPermissions,UpdateDashboardPublishedVersion,UpdateDashboardsQAConfiguration,UpdateDataSet,UpdateDataSetPermissions,UpdateDataSource,UpdateDataSourcePermissions,UpdateDefaultQBusinessApplication,UpdateEmailCustomizationTemplate,UpdateExtensionAccess,UpdateFlowPermissions,UpdateFolder,UpdateFolderPermissions,UpdateGroup,UpdateIAMPolicyAssignment,UpdateIdentityPropagationConfig,UpdateIpRestriction,UpdateKeyRegistration,UpdatePublicSharingSettings,UpdateQPersonalizationConfiguration,UpdateQuickIndexCapacity,UpdateQuickSightQSearchConfiguration,UpdateRefreshSchedule,UpdateResourcePermissions,UpdateRoleCustomPermission,UpdateSPICECapacityConfiguration,UpdateTemplate,UpdateTemplateAlias,UpdateTemplatePermissions,UpdateTheme,UpdateThemeAlias,UpdateThemePermissions,UpdateTopic,UpdateTopicPermissions,UpdateTopicRefreshSchedule,UpdateUser,UpdateUserCustomPermission,UpdateVPCConnection,account,user,group,analysis,dashboard,template,vpcconnection,assetBundleExportJob,assetBundleImportJob,datasource,dataset,ingestion,refreshschedule,theme,assignment,customization,namespace,folder,emailCustomizationTemplate,topic,dashboardSnapshotJob,brand,custompermissions,actionconnector,agent,extensionaccess,flow,aws:RequestTag/${TagKey},aws:ResourceTag/${TagKey},aws:TagKeys,quicksight:AllowedEmbeddingDomains,quicksight:DirectoryType,quicksight:Edition,quicksight:Group,quicksight:IamArn,quicksight:KmsKeyArns,quicksight:SessionName,quicksight:UserName
